,countrycode,country,year,rgdpe,pop,emp,hc,ck,rtfpna,delta,rgdpew,const,popgrowth,ck_1,investment,i_y,g,ly,lschool,ls,lngd,ls_lngd,lsch_lngd,t,gt
5406,ITA,Italy,1961,392687.96875,50.39286728098053,21.071062088012695,1.927091360092163,1003844.3125,0.6673443913459778,0.044861190021038055,18636.36332662129,1,0.006444557431793193,1076589.125,117778.46295460081,0.29992888075871516,0.04758863758990677,12.880770602841869,0.6560117988388283,-1.2042098965676966,-2.3137028160527633,-1.2042098965676966,2.9697146148915916,10,0.47588637589906774
5407,ITA,Italy,1962,416147.09375,50.712041478886476,21.009571075439453,1.941853642463684,1076589.125,0.6974217295646667,0.04446857422590256,19807.50069840707,1,0.006293854252324467,1141346.5,112631.75841586199,0.2706537186188435,0.043126471320965795,12.938794067490118,0.6636430026952598,-1.306915066247934,-2.3656431127567688,-1.306915066247934,3.0292861154520283,11,0.47439118453062373
5408,ITA,Italy,1963,438135.125,51.06622416205733,20.66111946105957,1.9567288160324097,1141346.5,0.7243309617042542,0.044287484139204025,21205.77860390199,1,0.006935752329110241,1203770.25,112971.11501608603,0.2578453736529022,0.03715046513581798,12.990282646347044,0.6712741075460398,-1.355395200655428,-2.426180846764334,-1.355395200655428,3.0974549543103738,12,0.44580558162981576
5409,ITA,Italy,1964,450013.5625,51.46708863043798,20.589378356933594,1.971718192100525,1203770.25,0.7292744517326355,0.04269447922706604,21856.588125131777,1,0.007788753532555029,1256337.625,103961.7189327851,0.23101907941449007,0.006778641451975224,13.017033000181224,0.678905341354268,-1.4652549770031895,-2.860120248244687,-1.4652549770031895,3.539025589598955,13,0.08812233887567791
5410,ITA,Italy,1965,462375.125,51.85298859794404,20.087196350097656,1.9868221282958984,1256337.625,0.7628878355026245,0.041883815079927444,23018.40022576133,1,0.007442193361278387,1322145.375,118427.96276345523,0.2561296150251492,0.04406071535777342,13.044131799478055,0.6865364418455172,-1.362071653941584,-2.3710060873305614,-1.362071653941584,3.0575425291760787,14,0.6168500150088279
5411,ITA,Italy,1966,488277.3125,52.1966013895742,19.759244918823242,2.002041816711426,1322145.375,0.7953418493270874,0.04084663465619087,24711.334593299795,1,0.006583049135049448,1400106.375,131966.18909499748,0.2702689347152444,0.040805112734758224,13.098638786754499,0.6941675681431334,-1.308337761215984,-2.4277538753359695,-1.308337761215984,3.1219214434791027,15,0.6120766910213734
5412,ITA,Italy,1967,524429.8125,52.53123471970831,20.00520896911621,2.017378330230713,1400106.375,0.8191831111907959,0.040087711066007614,26214.663056487345,1,0.006370178274308961,1478151.375,134172.0598226753,0.2558436927585525,0.029103702869376698,13.170066879942242,0.701798812146742,-1.3631885961414023,-2.5828071644467916,-1.3631885961414023,3.2846059765935336,16,0.46565924591002716
5413,ITA,Italy,1968,558050.875,52.84991048140409,19.99496078491211,2.032832145690918,1478151.375,0.8545020818710327,0.03963664174079895,27909.57586779048,1,0.006029825950375247,1589853.25,170290.83148954436,0.30515287963582954,0.041332808227806515,13.232205411042491,0.7094299664027787,-1.1869423832482533,-2.4418554831325245,-1.1869423832482533,3.1512854495353033,17,0.7026577398727107
5414,ITA,Italy,1969,594270.4375,53.17946052316585,19.85148048400879,2.0484042167663574,1589853.25,0.8870189189910889,0.03900029882788658,29935.824583899932,1,0.006196942175037781,1783862.375,256013.87684248667,0.4308036555200286,0.03665856096625468,13.295089776721916,0.7170610591700236,-0.8421028483133683,-2.5027960922871513,-0.8421028483133683,3.219857151457175,18,0.6598540973925843
5415,ITA,Italy,1970,678866.125,53.52267,19.94371795654297,2.0640957355499268,1783862.375,0.9667313098907471,0.038214411586523056,34039.0957432931,1,0.006412413222923056,1881197.125,165504.00101196254,0.2437947555741753,0.08245558003978036,13.428179222152815,0.7246922300465064,-1.4114285733469119,-2.0629195458597627,-1.4114285733469119,2.787611775906269,19,1.5666560207558269
5416,ITA,Italy,1971,695266.875,53.891946,19.959543228149414,2.085773468017578,1881197.125,0.9656965136528015,0.03918954357504845,34833.806918960385,1,0.006852155607815671,1986226.875,178753.00670344336,0.25709984630497945,-0.0010715542857573147,13.452051043646316,0.7351397543333336,-1.3582907625129634,-3.1017564561209494,-1.3582907625129634,3.8368962104542828,20,-0.021431085715146292
5417,ITA,Italy,1972,732181.0625,54.262086,19.91192626953125,2.1076788902282715,1986226.875,0.9762391448020935,0.039558812975883484,36770.98099847657,1,0.006821337462035633,2120528.5,212874.4024757985,0.290740109760485,0.010799230091750961,13.50378311549878,0.7455872899621349,-1.2353255044629283,-2.8615619258355323,-1.2353255044629283,3.607149215797667,21,0.22678383192677018
5418,ITA,Italy,1973,782415.125,54.623207,20.168289184570312,2.129814386367798,2120528.5,1.0098400115966797,0.03988001495599747,38794.323000811804,1,0.006611127757475028,2291149.75,255187.95829461887,0.32615417332917596,0.033273455605565806,13.57014072905986,0.7560348333738715,-1.120385085086266,-2.5286755030465535,-1.120385085086266,3.284710336420425,22,0.7320160233224478
5419,ITA,Italy,1974,817003.6875,54.961926,20.44835662841797,2.1521823406219482,2291149.75,1.0342600345611572,0.040528710931539536,39954.49132399102,1,0.006162793494536519,2422684.25,224391.84591861907,0.27465218254430346,0.023611105668255954,13.613398887295846,0.7664823694823696,-1.2922497725864384,-2.654946352912609,-1.2922497725864384,3.4214287223949786,23,0.5430554303698869
5420,ITA,Italy,1975,809881.1875,55.268549,20.450258255004883,2.1747851371765137,2422684.25,0.9913690686225891,0.03982747718691826,39602.491929498945,1,0.005547874976779323,2579689.5,253494.65169798117,0.31300227195113256,-0.04326437781457206,13.604642833790985,0.7769298721557892,-1.1615448298385112,-6.160605661243534,-1.1615448298385112,6.937535533399323,24,-1.0383450675497294
5421,ITA,Italy,1976,883962.5,55.539117999999995,20.659223556518555,2.1976256370544434,2579689.5,1.0302952527999878,0.0398457869887352,42787.78907550402,1,0.004871683414201766,2796822.0,319922.2583140768,0.3619183600142278,0.03778158161130095,13.692169919905513,0.7873775216639182,-1.0163366174134882,-2.494968476444031,-1.0163366174134882,3.282345998107949,25,0.9445395402825237
5422,ITA,Italy,1977,932752.75,55.775934,20.729108810424805,2.22070574760437,2796822.0,1.0411362648010254,0.039756063371896744,44997.24317771503,1,0.004245845529005477,3042497.75,356866.382671915,0.3825948330593665,0.010412673506392033,13.7458954393503,0.7978250496896075,-0.9607787268780313,-2.9111231020840083,-0.9607787268780313,3.708948151773616,26,0.27072951116619287
5423,ITA,Italy,1978,990416.5,55.983298,20.808034896850586,2.244028091430664,3042497.75,1.0514802932739258,0.039246298372745514,47597.79118545717,1,0.003704033299360076,3307880.5,384789.5244949069,0.3885128372708925,0.009837586628174326,13.805880840709072,0.8082725060449574,-0.945429066552028,-2.941472934523684,-0.945429066552028,3.749745440568641,27,0.2656148389607068
5424,ITA,Italy,1979,1076979.625,56.168375999999995,21.0611572265625,2.2675955295562744,3307880.5,1.0828138589859009,0.038837555795907974,51135.82380182342,1,0.0032950569907877914,3559698.5,380287.99348494597,0.35310602415987763,0.028937167225879665,13.889671037668021,0.818720032023254,-1.040986915417692,-2.6440930675107883,-1.040986915417692,3.4628130995340425,28,0.8102406823246306
5425,ITA,Italy,1980,1139966.875,56.336445999999995,21.39789581298828,2.2914106845855713,3559698.5,1.083089828491211,0.039243243634700775,53274.71845657146,1,0.0029833262822436504,3649406.75,229402.3655015789,0.20123599249458796,0.00025479835379351275,13.94650976293097,0.829167647373723,-1.6032769676171956,-3.158689692804043,-1.6032769676171956,3.987857340177766,29,0.00738915226001187
5426,ITA,Italy,1981,1115353.625,56.489622999999995,21.419219970703125,2.316392183303833,3649406.75,1.0661183595657349,0.03874625265598297,52072.5603698717,1,0.0027115953668162994,3688448.0,180442.08597994968,0.16178015827038683,-0.015918935053692455,13.924682065060512,0.8400108818619187,-1.8215169130865485,-3.667551991182242,-1.8215169130865485,4.507562873044161,30,-0.47756805161077365
5427,ITA,Italy,1982,1107747.125,56.626402999999996,21.502466201782227,2.341646194458008,3688448.0,1.0436525344848633,0.03855035454034805,51517.2127050331,1,0.002415480990378317,3607371.25,61114.228103637695,0.055169836801551346,-0.021526153905198433,13.917838893707431,0.8508541839332731,-2.8973389098034716,-3.940438857371611,-2.8973389098034716,4.791293041304884,31,-0.6673107710611514
5428,ITA,Italy,1983,1100792.375,56.7444,21.580657958984375,2.367175340652466,3607371.25,1.0350884199142456,0.038061849772930145,51008.286081552134,1,0.0020794474873291917,3553401.25,83333.22259268723,0.07570294315736628,-0.008273800001865726,13.911540819356702,0.8616974049544989,-2.5809382400690652,-3.446168683338625,-2.5809382400690652,4.307866088293124,32,-0.26476160005970323
5429,ITA,Italy,1984,1116943.0,56.839859,21.59027862548828,2.3929829597473145,3553401.25,1.052396535873413,0.038433536887168884,51733.60748950221,1,0.0016794376636296404,3521191.75,104360.27801678702,0.09343384399811541,0.016446382489090004,13.926106047205867,0.8725406880263797,-2.37050164394201,-2.8724646252114647,-2.37050164394201,3.7450053132378445,33,0.5427306221399701
5430,ITA,Italy,1985,1129173.5,56.910888,21.808752059936523,2.419071912765503,3521191.75,1.0575264692306519,0.03876827284693718,51776.16293205209,1,0.0012480740065065035,3757079.0,372397.7725103842,0.32979676950476094,0.004850879393090543,13.936996507144189,0.8833839594892386,-1.1092786642206804,-3.1040476784549678,-1.1092786642206804,3.9874316379442063,34,0.1649298993650785
5431,ITA,Italy,1986,1202951.375,56.956635,21.97536277770996,2.4454452991485596,3757079.0,1.0609195232391357,0.03922967240214348,54740.91086314976,1,0.0008031900058702318,3999489.0,389798.9783589728,0.32403552334687913,0.0031982199725427035,14.000288574356041,0.8942272327849572,-1.1269021292403252,-3.141195542897867,-1.1269021292403252,4.035422775682824,35,0.11193769903899461
5432,ITA,Italy,1987,1262063.25,56.980621,22.036439895629883,2.4721059799194336,3999489.0,1.0667212009429932,0.039716191589832306,57271.64895860895,1,0.00042095013320407176,4259521.5,418876.9713854268,0.33189855689516895,0.005438794784174792,14.048258439686341,0.9050704108121538,-1.102925908276601,-3.0883754099239535,-1.102925908276601,3.9934458207361074,36,0.19579661223029252
5433,ITA,Italy,1988,1327056.625,56.990645,22.27509880065918,2.4990577697753906,4259521.5,1.0822129249572754,0.040167760103940964,59575.790746244806,1,0.00017588851643987122,4499645.5,411219.43776957877,0.3098733166488497,0.014314857692994032,14.09847398384328,0.9159137687426371,-1.1715917209970046,-2.906650425723971,-1.1715917209970046,3.822564194466608,37,0.5296497346407792
5434,ITA,Italy,1989,1388423.625,56.997093,22.4283390045166,2.5263030529022217,4499645.5,1.0985684394836426,0.04077449068427086,61904.879568674274,1,0.00011312857657492987,4764739.5,448564.7535222713,0.32307484937982905,0.014888025122999828,14.143679578814627,0.9267569901692045,-1.1298712507790567,-2.8864179854564895,-1.1298712507790567,3.813174975625694,38,0.5657449546739934
5435,ITA,Italy,1990,1451212.5,57.007577,22.787805557250977,2.5538454055786133,4764739.5,1.0928375720977783,0.04012972488999367,63683.731913283365,1,0.00018390537805173095,5021422.5,447890.685307486,0.30863204755160667,-0.0052440248507044426,14.187909971867104,0.937600225464537,-1.1756054962543672,-3.3504204661810295,-1.1756054962543672,4.288020691645567,39,-0.20451696917747325
5436,ITA,Italy,1991,1502684.75,57.029613999999995,23.222627639770508,2.576648712158203,5021422.5,1.0813547372817993,0.039710186421871185,64707.782999824645,1,0.0003864132764426114,5279014.0,456993.12357797846,0.3041177622771366,-0.010618934212877634,14.222763899562775,0.9464896057924039,-1.1903402766749593,-3.5241224045715698,-1.1903402766749593,4.470612010363974,40,-0.42475736851510537
5437,ITA,Italy,1992,1528693.5,57.06276,22.98865509033203,2.5976178646087646,5279014.0,1.0793317556381226,0.03947814926505089,66497.73525215479,1,0.0005808692043637938,5602680.0,532071.7026642933,0.3480564957359296,-0.0018742908592370012,14.23992400700128,0.9545948191345459,-1.0553904683152717,-3.2653196440919365,-1.0553904683152717,4.219914463226482,41,-0.07684592522871705
5438,ITA,Italy,1993,1514929.5,57.097410999999994,22.315048217773438,2.618757963180542,5602680.0,1.076338529586792,0.03929588943719864,67888.24676584802,1,0.0006068751523601772,5978844.5,596326.7938320041,0.39363336302580687,-0.0027809336645039273,14.230879461189371,0.9627001455163526,-0.9323353536112069,-3.2935500477909248,-0.9323353536112069,4.256250193307277,42,-0.11679921390916495
5439,ITA,Italy,1994,1570155.875,57.119163,21.913421630859375,2.6400697231292725,5978844.5,1.1000179052352905,0.03906335309147835,71652.7022319893,1,0.00038081790519245586,6462263.0,716972.2137825433,0.45662486457438073,0.021526354740047243,14.266685455835706,0.9708053270857192,-0.7838930904462456,-2.7973647162241084,-0.7838930904462456,3.7681700433098277,43,0.9256332538220314
5440,ITA,Italy,1995,1635086.5,57.120135999999995,21.832965850830078,2.661555290222168,6462263.0,1.1178205013275146,0.03956420347094536,74890.71852039904,1,1.7034273167605618e-05,6557609.5,351020.78821476176,0.21468025588539918,0.015926167100247222,14.307206266112837,0.9789106474979957,-1.5386055397355236,-2.891238846510385,-1.5386055397355236,3.8701494940083805,44,0.7007513524108777
5441,ITA,Italy,1996,1659484.75,57.091905999999994,21.912179946899414,2.683215379714966,6557609.5,1.1113163232803345,0.039810605347156525,75733.43930277544,1,-0.0004944658880367499,6551471.0,254923.90382526442,0.15361629796553686,-0.005852679305547704,14.322017720585029,0.9870158439259877,-1.8732973573510028,-3.3973011771271553,-1.8732973573510028,4.384317021053143,45,-0.26337056874964665
5442,ITA,Italy,1997,1730860.875,57.044613999999996,21.929977416992188,2.705052137374878,6551471.0,1.1180410385131836,0.03991267830133438,78926.70576390391,1,-0.000829035323124437,6543157.5,253173.25442352146,0.14627013532992444,0.006014730230110265,14.36412945831131,0.9951211865581213,-1.9223001248772753,-3.0989091038930234,-1.9223001248772753,4.094030290451145,46,0.2766775905850722
5443,ITA,Italy,1998,1832098.125,57.01094,22.109146118164062,2.7270662784576416,6543157.5,1.1111007928848267,0.04032037407159805,82866.07339823112,1,-0.0005906585648297987,6442453.5,163118.55800938234,0.08903374540017191,-0.0062462790709900415,14.42097238446306,1.0032264080996895,-2.4187398193139833,-3.3967043971771735,-2.4187398193139833,4.399930805276863,47,-0.29357511633653194
5444,ITA,Italy,1999,1875024.625,57.035249,22.326461791992188,2.7492597103118896,6442453.5,1.1075751781463623,0.04080567881464958,83982.16620568663,1,0.00042621011438036076,6544520.5,364955.68829931505,0.19464047748136376,-0.0031831832348977194,14.44413235063374,1.0113316791884435,-1.6366011273586059,-3.2688882111759345,-1.6366011273586059,4.280219890364378,48,-0.15279279527509054
5445,ITA,Italy,2000,1930855.5,57.147081,22.755577087402344,2.7716336250305176,6544520.5,1.1258758306503296,0.041440509259700775,84851.96805089754,1,0.001956915349709633,6466661.0,193348.76238055155,0.10013631904642867,0.016254592207913764,14.473473726917197,1.019436902690035,-2.301222830830342,-2.8192273201577462,-2.301222830830342,3.838664222847781,49,0.7964750181877744
5446,ITA,Italy,2001,1978189.5,57.359179,23.229507446289062,2.7933568954467773,6466661.0,1.1205081939697266,0.04182761535048485,85158.47805098501,1,0.0036977168030943655,6359252.5,163076.5089099817,0.08243725331166792,-0.004790359150865833,14.497692590418165,1.027244060914451,-2.4957178409376732,-3.2006682679738114,-2.4957178409376732,4.227912328888262,50,-0.23951795754329164
5447,ITA,Italy,2002,1913135.0,57.655677,23.682064056396484,2.8152503967285156,6359252.5,1.0982316732406616,0.0419430248439312,80784.13247443546,1,0.0051425638450139045,6475622.0,383095.7855963316,0.20024503529355303,-0.020283990410995333,14.464253815718136,1.035051208516226,-1.6082134858825665,-3.619293756006624,-1.6082134858825665,4.65434496452285,51,-1.034483510960762
5448,ITA,Italy,2003,1895623.0,58.002002999999995,24.06672477722168,2.837315559387207,6475622.0,1.0780308246612549,0.041386619210243225,78765.3084309229,1,0.00597093172799563,6920719.5,713101.6018634737,0.3761832399498601,-0.01873865581325503,14.45505810236343,1.0428583795978386,-0.9776789140117745,-3.553688110596095,-0.9776789140117745,4.5965464901939335,52,-0.9744101022892615
5449,ITA,Italy,2004,1905045.125,58.348332,24.19945526123047,2.859553575515747,6920719.5,1.0760680437088013,0.040786247700452805,78722.64497011385,1,0.005935542424760391,7681432.0,1042982.6797923539,0.5474845010783427,-0.0018240305191934206,14.460016253926431,1.050665520171051,-0.6024211262248826,-3.1033673828948865,-0.6024211262248826,4.1540329030659375,53,-0.09667361751725129
5450,ITA,Italy,2005,1907292.125,58.657354999999995,24.33076286315918,2.8819658756256104,7681432.0,1.0684999227523804,0.04008254036307335,78390.14895369177,1,0.0052682736887811644,8620929.0,1247388.3081862032,0.6540100972661455,-0.007082940106280918,14.461195058482717,1.0584726569887057,-0.42463248839925155,-3.263144535162088,-0.42463248839925155,4.321617192150794,54,-0.3824787657391696
5451,ITA,Italy,2006,1993708.5,58.918471,24.821514129638672,2.9045538902282715,8620929.0,1.0624490976333618,0.03997840732336044,80321.79219958902,1,0.004431819013090161,9587137.0,1310859.0110677704,0.6574978293305016,-0.005695167074353919,14.505507030251634,1.066279812324899,-0.4193138163341437,-3.251526626417599,-0.4193138163341437,4.3178064387424975,55,-0.31323418908946554
5452,ITA,Italy,2007,2109570.75,59.138599,25.07479476928711,2.927319049835205,9587137.0,1.0551049709320068,0.039737530052661896,84131.12726983952,1,0.0037222390067103645,10368286.0,1162118.1446564868,0.5508789618250475,-0.00696056497095989,14.561995048737378,1.0740870041046515,-0.5962401639692012,-3.3104648244283625,-0.5962401639692012,4.384551828533014,56,-0.38979163837375386
5453,ITA,Italy,2008,2161421.75,59.319233999999994,25.010507583618164,2.9502625465393066,10368286.0,1.0352586507797241,0.039502449333667755,86420.54715497767,1,0.003045133725091515,11164391.0,1205677.6923919767,0.5578169519169393,-0.01917039779125255,14.586276780722752,1.0818941652184515,-0.5837244135783606,-3.7559947207970925,-0.5837244135783606,4.837888886015544,57,-1.0927126741013953
5454,ITA,Italy,2009,2111729.0,59.467195999999994,24.502824783325195,2.973385810852051,11164391.0,0.9890365600585938,0.038845378905534744,86183.08373314925,1,0.0024881280765281033,10421041.0,-309665.00135545805,-0.14664050233503353,-0.04673446117946542,14.563017601181354,1.0897013071577628,,,,,58,-2.7105987484089944
5455,ITA,Italy,2010,2116407.75,59.588007,24.2797908782959,2.996690273284912,10421041.0,1.0008922815322876,0.038646794855594635,87167.46205140883,1,0.0020274381722483743,11717211.0,1698909.8337087408,0.8027327596531154,0.011845152263082364,14.565230751884071,1.0975084374100568,-0.2197334228509059,-2.9465729339015403,-0.2197334228509059,4.044081371311597,59,0.6988639835218595
5456,ITA,Italy,2011,2154116.5,59.678993,24.2853946685791,3.014239549636841,11717211.0,1.0,0.03802889212965965,88700.08206154608,1,0.0015245900680663446,13040348.0,1768729.5531794615,0.8210928021671351,-0.0008922815322875977,14.582891220658377,1.103347576023071,-0.19711914039139045,-3.2529187486371764,-0.19711914039139045,4.356266324660248,60,-0.05353689193725586
5457,ITA,Italy,2012,2159438.75,59.737716999999996,24.136367797851562,3.0318915843963623,13040348.0,0.9812496900558472,0.037667181342840195,89468.25670232855,1,0.0009830305366373142,12945109.0,395954.15288974345,0.18335975164368215,-0.019108602157199835,14.585358907933653,1.1091867100156136,-1.69630519993049,-3.935209254886633,-1.69630519993049,5.044395964902247,61,-1.1656247315891899
5458,ITA,Italy,2013,2148611.5,59.771094,23.635498046875,3.049647331237793,12945109.0,0.9711096882820129,0.03716694936156273,90906.1233124335,1,0.0005584137375836143,13027931.0,563952.2106829099,0.26247286244298235,-0.010441664722522616,14.580332377522698,1.1150259548313972,-1.3376075834642511,-3.601465884205186,-1.3376075834642511,4.716491839036584,62,-0.6473832127964022
5464,JAM,Jamaica,1954,4919.03369140625,1.414406378851905,0.5302049517631531,1.7777152061462402,12086.6748046875,0.8715071082115173,0.0388839989900589,9277.607979798015,1,0.014418249702806427,12719.3173828125,1102.620829023639,0.22415394937220334,0.08335369723262302,8.500867386010805,0.5753289477414092,-1.4954221892086559,-1.990288855476466,-1.4954221892086559,2.565617803217875,0,0.0
5465,JAM,Jamaica,1955,5363.486328125,1.4348575476063632,0.5335492491722107,1.7827543020248413,12719.3173828125,0.9376620054244995,0.03858007490634918,10052.467202317921,1,0.01425310044789807,13927.1240234375,1698.5188580115355,0.3166818658798211,0.07055303172173692,8.587369476975784,0.5781595290630874,-1.1498575866922796,-2.0924359478586543,-1.1498575866922796,2.6705954769217417,1,0.07055303172173692
5466,JAM,Jamaica,1956,5841.46826171875,1.4552603478020252,0.5369146466255188,1.7881790399551392,13927.1240234375,1.0107735395431519,0.0391579195857048,10879.696239303734,1,0.014020034440213854,14860.9384765625,1479.1716556949032,0.2532191547437566,0.07233225965897089,8.672737458900768,0.5811978059413258,-1.3734999409267337,-2.075368139778449,-1.3734999409267337,2.6565659457197746,2,0.14466451931794178
5467,JAM,Jamaica,1957,6783.42724609375,1.4794653073440052,0.5403012633323669,1.793620228767395,14860.9384765625,1.1047303676605225,0.04043588787317276,12554.897992013239,1,0.01636061313626454,15235.0546875,975.0314528659001,0.1437372905307378,0.08504955676772255,8.82223774673978,0.5842360515769063,-1.939768016912614,-1.953012909603352,-1.939768016912614,2.537248961180258,3,0.2551486703031677
5468,JAM,Jamaica,1958,6855.8115234375,1.5090191861065851,0.5437092781066895,1.7990779876708984,15235.0546875,1.1026684045791626,0.04091407358646393,12609.33333216399,1,0.019584826379068002,15908.658203125,1296.9316642031772,0.18917259609157056,-0.0018699756633970292,8.832851969152582,0.5872743045962684,-1.6650954738084671,-2.8365271154004064,-1.6650954738084671,3.423801419996675,4,-0.007479902653588117
5469,JAM,Jamaica,1959,7046.65380859375,1.5411703760537365,0.5471388101577759,1.804552435874939,15908.658203125,1.11387300491333,0.040920209139585495,12879.097000195872,1,0.020861541622332842,16403.625,1145.9524176770574,0.16262362942812808,0.010059136261264636,8.860308146051581,0.5903126030741629,-1.8163167699904972,-2.6333015078597564,-1.8163167699904972,3.2236141109339194,5,0.050295681306323184
5470,JAM,Jamaica,1960,7486.10791015625,1.572655550477512,0.5505898594856262,1.810043454170227,16403.625,1.1527265310287476,0.040895286947488785,13596.523403373149,1,0.02002038807176526,16937.470703125,1204.6766544790007,0.1609216256213246,0.03370576200822129,8.92080430328918,0.5933508528184058,-1.8268378299050636,-2.3578712215400404,-1.8268378299050636,2.951222074358446,6,0.20223457204932777
5471,JAM,Jamaica,1961,7834.029296875,1.5882049506784357,0.55535888671875,1.8276045322418213,16937.470703125,1.1764518022537231,0.04054437205195427,14106.246400703374,1,0.009790550139187962,17303.376953125,1052.6253638065755,0.13436576810179515,0.0201668025664334,8.966232253927107,0.6030061105910905,-2.0071895849586032,-2.6521181048167057,-2.0071895849586032,3.2551242154077964,7,0.1411676179650338
5472,JAM,Jamaica,1962,7777.96240234375,1.6047913452064242,0.5601691603660583,1.8453360795974731,17303.376953125,1.176888346672058,0.039968982338905334,13885.024297412268,1,0.010335545849952839,17433.978515625,822.1999303428747,0.10570891035615182,0.0003709310399490299,8.959049680857744,0.6126614178673254,-2.247066091114385,-2.9823135244491765,-2.247066091114385,3.594974942316502,8,0.002967448319592239
5473,JAM,Jamaica,1963,8681.62109375,1.6363247732993078,0.5650210976600647,1.8632396459579468,17433.978515625,1.2340173721313477,0.03929920867085457,15365.127301800594,1,0.019270885955789227,17700.54296875,951.7060127737423,0.10962307643890223,0.046295154954438346,9.068963552169318,0.6223167177847262,-2.2107073751812294,-2.2550790903301947,-2.2107073751812294,2.8773958081149207,9,0.41665639458994513
5474,JAM,Jamaica,1964,8919.61328125,1.6759836597111915,0.5699151158332825,1.881316900253296,17700.54296875,1.2761695384979248,0.039194878190755844,15650.77506008677,1,0.023663050759526936,18378.21484375,1371.442500570396,0.15375582520526063,0.03303022450778055,9.096007870514283,0.6319720104791866,-1.8723894854993333,-2.344572834878975,-1.8723894854993333,2.9765448453581618,10,0.3303022450778055
5475,JAM,Jamaica,1965,9059.4921875,1.7129922707921732,0.5748515129089355,1.8995695114135742,18378.21484375,1.29339599609375,0.039436157792806625,15759.708349128325,1,0.021604657365947785,19262.857421875,1609.408758653226,0.1776488930443405,0.013318780673399085,9.111568347521356,0.6416272875606444,-1.7279461876387052,-2.59884255142939,-1.7279461876387052,3.2404698389900344,11,0.14650658740738995
5476,JAM,Jamaica,1966,9535.599609375,1.7541304768312762,0.5798305869102478,1.917999267578125,19262.857421875,1.276960849761963,0.03982843831181526,16445.492570834347,1,0.0234521927430487,20215.755859375,1720.1079660364412,0.18038802345951097,-0.012870517005161725,9.162787401151723,0.6512825945936683,-1.7126450623628195,-2.9875634484481366,-1.7126450623628195,3.638846043041805,12,-0.1544462040619407
5477,JAM,Jamaica,1967,9603.966796875,1.7936583889984388,0.5848528742790222,1.936607837677002,20215.755859375,1.249167799949646,0.04024096950888634,16421.167133211573,1,0.02203759222470147,21459.6015625,2057.3473182611997,0.2142184955211041,-0.02224925251310291,9.169931500116821,0.6609379053197086,-1.5407587777255662,-3.218143362672019,-1.5407587777255662,3.8790812679917277,13,-0.28924028267033786
5478,JAM,Jamaica,1968,9502.05078125,1.8248659899351558,0.5899186134338379,1.9553968906402588,21459.6015625,1.2264320850372314,0.04128652811050415,16107.392723107725,1,0.01710131106001157,23069.37890625,2495.769786900375,0.26265590916701614,-0.01853809533344388,9.159262926002214,0.6705931859481771,-1.3369104335789526,-3.2226393019454487,-1.3369104335789526,3.8932324878936257,14,-0.2595333346682143
5479,JAM,Jamaica,1969,9902.6376953125,1.850056932782572,0.5950282216072083,1.9743683338165283,23069.37890625,1.2279887199401855,0.04241549223661423,16642.29919812015,1,0.013616306828745985,24924.234375,2833.354530651559,0.2861211949612932,0.0012676296432347718,9.20055643450543,0.6802485162172767,-1.2513397993166855,-2.859464625492734,-1.2513397993166855,3.5397131417100107,15,0.01901444464852158
5480,JAM,Jamaica,1970,11341.951171875,1.8733529999999998,0.5850691199302673,1.9935237169265747,24924.234375,1.3651760816574097,0.042958762496709824,19385.66023314786,1,0.012435492519257092,26263.6484375,2410.128327427956,0.21249679979265193,0.10049059865645318,9.336263623492849,0.6899037848974588,-1.5488283505303504,-1.8586376617599176,-1.5488283505303504,2.5485414466573766,16,1.607849578503251
5481,JAM,Jamaica,1971,11694.2529296875,1.900243,0.5885013341903687,2.0074820518493652,26263.6484375,1.3694664239883423,0.043308187276124954,19871.24285075051,1,0.014150821763321893,27605.044921875,2478.8274894605565,0.21196971746418325,0.003132856896511352,9.366852797515522,0.6968812262505514,-1.5513118566631152,-2.8035946203951516,-1.5513118566631152,3.500475846645703,17,0.053258567240692986
5482,JAM,Jamaica,1972,12838.66015625,1.9295559999999998,0.5904726386070251,2.0215377807617188,27605.044921875,1.460601568222046,0.043530434370040894,21743.022990087204,1,0.015191577751565606,29157.455078125,2754.0697525037103,0.21451379808998208,0.0623956226095527,9.460216222597483,0.7038584993931095,-1.5393812159231195,-2.11099301779313,-1.5393812159231195,2.8148515171862396,18,1.1231212069719485
5483,JAM,Jamaica,1973,12995.826171875,1.960043,0.5982992053031921,2.0356922149658203,29157.455078125,1.438501000404358,0.043815553188323975,21721.282690471362,1,0.015554250595522727,30602.376953125,2722.471898811753,0.20948817434197511,-0.015363609626601295,9.472383521189766,0.7108359158293979,-1.563087988268151,-3.1234248786708974,-1.563087988268151,3.8342607945002953,19,-0.2919085829054246
5484,JAM,Jamaica,1974,12557.173828125,1.9898799999999999,0.6250722408294678,2.049945831298828,30602.376953125,1.3295131921768188,0.04315245524048805,20089.156113318506,1,0.014994371519890594,31942.75390625,2660.9446548472697,0.21190633268828404,-0.08197572530220085,9.438047401018498,0.717813369044534,-1.5516109288864637,,-1.5516109288864637,,20,-1.639514506044017
